cosparId,depth,diameter,height,mass,name,objectClass,satno,shape,span,vimpelId,width,xSectAvg,xSectMax,xSectMin
1995-050A,,2.4,6.49,6243.81,Resurs-F 20,Payload,23672,Sphere + Cyl + 1 DCone,6.5,,,14.4953085036633,16.2196605293113,4.5238934211693
1985-054A,,2.4,6.49,6243.81,Cosmos-1664,Payload,15860,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1986-072A,,2.4,6.49,6243.81,Cosmos-1781,Payload,16966,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1990-098A,,2.4,6.49,6243.81,Cosmos-2104,Payload,20936,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1986-063A,,2.4,6.49,6243.81,Cosmos-1772,Payload,16918,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1985-077A,,2.4,6.49,6243.81,Cosmos-1678,Payload,15997,Sphere + Cyl,6.5,,,14.4953085036633,16.2196605293113,4.5238934211693
1976-110A,,2.4,6.49,6243.81,Cosmos-866,Payload,9532,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1986-085A,,2.4,6.49,6243.81,Cosmos-1790,Payload,17056,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1986-084A,,2.4,6.49,6243.81,Cosmos-1789,Payload,17054,Sphere + Cyl,6.5,,,14.4953085036633,16.2196605293113,4.5238934211693
1980-048A,,2.4,6.49,6243.81,Cosmos-1187,Payload,11837,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1985-080A,,2.4,6.49,6243.81,Cosmos-1681,Payload,16018,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1986-081A,,2.4,6.49,6243.81,Cosmos-1787,Payload,17044,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1982-021A,,2.4,6.49,6243.81,Cosmos-1343,Payload,13096,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1980-036A,,2.4,6.49,6243.81,Cosmos-1178,Payload,11793,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1997-072A,,2.4,6.49,6243.81,Resurs-F 21,Payload,25059,Sphere + Cyl + 1 DCone,6.5,,,14.4953085036633,16.2196605293113,4.5238934211693
1984-076A,,2.4,6.49,6243.81,Cosmos-1584,Payload,15131,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1983-112A,,2.4,6.49,6243.81,Cosmos-1509,Payload,14490,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1982-018A,,2.4,6.49,6243.81,Cosmos-1342,Payload,13084,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1982-005A,,2.4,6.49,6243.81,Cosmos-1334,Payload,13036,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1980-090A,,2.4,6.49,6243.81,Cosmos-1221,Payload,12058,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1992-033A,,2.4,6.49,6243.81,Resurs-F 15,Payload,21998,Sphere + Cyl + 1 DCone,6.5,,,14.4953085036633,16.2196605293113,4.5238934211693
1989-034A,,2.4,6.49,6243.81,Cosmos-2019,Payload,19972,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1982-011A,,2.4,6.49,6243.81,Cosmos-1338,Payload,13063,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1980-066A,,2.4,6.49,6243.81,Cosmos-1203,Payload,11915,Sphere + Cyl,6.5,,,14.4953085036633,16.2196605293113,4.5238934211693
1979-080A,,2.4,6.49,6243.81,Cosmos-1127,Payload,11520,Sphere + Cyl,6.5,,,14.4953085036633,16.2196605293113,4.5238934211693
1989-038A,,2.4,6.49,6243.81,Resurs-F,Payload,20006,Sphere + Cyl + 1 DCone,6.5,,,14.4953085036633,16.2196605293113,4.5238934211693
1981-056A,,2.4,6.49,6243.81,Cosmos-1277,Payload,12520,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1980-059A,,2.4,6.49,6243.81,Cosmos-1200,Payload,11884,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1988-107A,,2.4,6.49,6243.81,Cosmos-1983,Payload,19672,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1979-034A,,2.4,6.49,6243.81,Cosmos-1095,Payload,11335,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1977-098A,,2.4,6.49,6243.81,Cosmos-957,Payload,10385,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1985-083A,,2.4,6.49,6243.81,Cosmos-1683,Payload,16056,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1983-096A,,2.4,6.49,6243.81,Cosmos-1498,Payload,14334,Sphere + Cyl,6.5,,,14.4953085036633,16.2196605293113,4.5238934211693
1986-095A,,2.4,6.49,6243.81,Cosmos-1804,Payload,17179,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1982-035A,,2.4,6.49,6243.81,Cosmos-1352,Payload,13144,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1987-014A,,2.4,6.49,6243.81,Cosmos-1819,Payload,17484,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1988-088A,,2.4,6.49,6243.81,Cosmos-1973,Payload,19521,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1979-092A,,2.4,6.49,6243.81,Cosmos-1142,Payload,11592,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1977-078A,,2.4,6.49,6243.81,Cosmos-938,Payload,10281,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1977-052A,,2.4,6.49,6243.81,Cosmos-920,Payload,10086,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1982-048A,,2.4,6.49,6243.81,Cosmos-1369,Payload,13213,Sphere + Cyl,6.5,,,14.4953085036633,16.2196605293113,4.5238934211693
1987-025A,,2.4,6.49,6243.81,Cosmos-1826,Payload,17577,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1984-117A,,2.4,6.49,6243.81,Cosmos-1609,Payload,15395,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1984-082A,,2.4,6.49,6243.81,Cosmos-1587,Payload,15163,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1979-102A,,2.4,6.49,6243.81,Cosmos-1147,Payload,11638,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1987-019A,,2.4,6.49,6243.81,Cosmos-1822,Payload,17533,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1979-045A,,2.4,6.49,6243.81,Cosmos-1103,Payload,11376,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1983-092A,,2.4,6.49,6243.81,Cosmos-1495,Payload,14320,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1992-024A,,2.4,6.49,6243.81,Resurs-F 14,Payload,21951,Sphere + Cyl + 1 DCone,6.5,,,14.4953085036633,16.2196605293113,4.5238934211693
1977-063A,,2.4,6.49,6243.81,Cosmos-927,Payload,10139,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1989-040A,,2.4,6.49,6243.81,Cosmos-2025,Payload,20035,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1982-062A,,2.4,6.49,6243.81,Cosmos-1381,Payload,13283,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1982-053A,,2.4,6.49,6243.81,Cosmos-1373,Payload,13244,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1982-056A,,2.4,6.49,6243.81,Cosmos-1376,Payload,13263,Sphere + Cyl,6.5,,,14.4953085036633,16.2196605293113,4.5238934211693
1980-029A,,2.4,6.49,6243.81,Cosmos-1173,Payload,11763,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1990-003A,,2.4,6.49,6243.81,Cosmos-2055,Payload,20426,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1989-029A,,2.4,6.49,6243.81,Cosmos-2017,Payload,19923,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1991-004A,,2.4,6.49,6243.81,Cosmos-2121,Payload,21059,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
cosparId,depth,diameter,height,mass,name,objectClass,satno,shape,span,vimpelId,width,xSectAvg,xSectMax,xSectMin
1990-035A,,2.4,6.49,6243.81,Cosmos-2073,Payload,20573,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1985-038A,,2.4,6.49,6243.81,Cosmos-1653,Payload,15732,Sphere + Cyl,6.5,,,14.4953085036633,16.2196605293113,4.5238934211693
1981-112A,,2.4,6.49,6243.81,Cosmos-1319,Payload,12954,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1992-095A,,2.4,5.89,6243.81,Cosmos-2229,Payload,22300,Sphere + Cyl,6.5,,,13.364335148371,14.8422406558477,4.5238934211693
1979-045A,,2.4,6.49,6243.81,Cosmos-1103,Payload,11376,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1974-062A,,2.4,6.49,6243.81,Cosmos-671,Payload,7409,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1973-092A,,2.4,6.49,6243.81,Cosmos-609,Payload,6943,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1992-048A,,2.4,6.49,6243.81,Cosmos-2207,Payload,22062,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1987-107A,,2.4,6.49,6243.81,Cosmos-1905,Payload,18711,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1987-110A,,2.4,6.49,6243.81,Cosmos-1907,Payload,18720,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1985-046A,,2.4,6.49,6243.81,Cosmos-1659,Payload,15818,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1985-054A,,2.4,6.49,6243.81,Cosmos-1664,Payload,15860,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1980-029A,,2.4,6.49,6243.81,Cosmos-1173,Payload,11763,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1975-104A,,2.4,6.49,6243.81,Cosmos-779,Payload,8420,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1985-044A,,2.4,6.49,6243.81,Cosmos-1657,Payload,15806,Sphere + Cyl,6.5,,,14.4953085036633,16.2196605293113,4.5238934211693
1993-053A,,2.4,6.49,6243.81,Resurs-F 19,Payload,22777,Sphere + Cyl + 1 DCone,6.5,,,14.4953085036633,16.2196605293113,4.5238934211693
1975-120A,,2.4,6.49,6243.81,Cosmos-786,Payload,8489,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1981-067A,,2.4,6.49,6243.81,Cosmos-1283,Payload,12598,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1981-099A,,2.4,6.49,6243.81,Cosmos-1313,Payload,12881,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1979-040A,,2.4,6.49,6243.81,Cosmos-1098,Payload,11358,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1989-065A,,2.4,6.49,6243.81,Cosmos-2036,Payload,20188,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1987-077A,,2.4,6.49,6243.81,Cosmos-1882,Payload,18348,Sphere + Cyl,6.5,,,14.4953085036633,16.2196605293113,4.5238934211693
1985-052A,,,,6243.81,Cosmos-1663,Payload,15840,,,,,,,
1974-068A,,2.4,6.49,6243.81,Cosmos-674,Payload,7423,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1977-001A,,2.4,6.49,6243.81,Cosmos-888,Payload,9658,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1977-100A,,2.4,6.49,6243.81,Cosmos-958,Payload,10403,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1985-067A,,2.4,6.49,6243.81,Cosmos-1672,Payload,15940,Sphere + Cyl,6.5,,,14.4953085036633,16.2196605293113,4.5238934211693
1988-072A,,2.4,6.49,6243.81,Cosmos-1964,Payload,19412,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1985-065A,,2.4,6.49,6243.81,Cosmos-1671,Payload,15931,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1985-060A,,2.4,6.49,6243.81,Cosmos-1668,Payload,15906,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1990-080A,,2.4,6.49,6243.81,Cosmos-2099,Payload,20779,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1988-097A,,2.4,6.49,6243.81,Cosmos-1978,Payload,19612,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1975-030A,,2.4,6.49,6243.81,Cosmos-727,Payload,7742,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1985-057A,,2.4,6.49,6243.81,Cosmos-1665,Payload,15877,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1978-123A,,2.4,6.49,6243.81,Cosmos-1068,Payload,11169,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1977-035A,,2.4,6.49,6243.81,Cosmos-908,Payload,10007,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1987-025A,,2.4,6.49,6243.81,Cosmos-1826,Payload,17577,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1981-064A,,2.4,6.49,6243.81,Cosmos-1281,Payload,12583,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1987-035A,,2.4,6.49,6243.81,Cosmos-1837,Payload,17880,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1981-090A,,2.4,6.49,6243.81,Cosmos-1307,Payload,12830,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1975-095A,,2.4,6.49,6243.81,Cosmos-774,Payload,8345,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1974-030A,,2.4,6.49,6243.81,Cosmos-652,Payload,7292,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1973-079A,,2.4,6.49,6243.81,Cosmos-603,Payload,6900,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1973-074A,,2.4,6.49,6243.81,Cosmos-600,Payload,6873,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1973-072A,,2.4,6.49,6243.81,Cosmos-598,Payload,6862,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1985-077A,,2.4,6.49,6243.81,Cosmos-1678,Payload,15997,Sphere + Cyl,6.5,,,14.4953085036633,16.2196605293113,4.5238934211693
1989-015A,,2.4,6.49,6243.81,Cosmos-2003,Payload,19818,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1980-042A,,2.4,6.49,6243.81,Cosmos-1183,Payload,11816,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1983-095A,,2.4,6.49,6243.81,Cosmos-1497,Payload,14330,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1995-050A,,2.4,6.49,6243.81,Resurs-F 20,Payload,23672,Sphere + Cyl + 1 DCone,6.5,,,14.4953085036633,16.2196605293113,4.5238934211693
1980-046A,,2.4,6.49,6243.81,Cosmos-1185,Payload,11827,Sphere + Cyl,6.5,,,14.4953085036633,16.2196605293113,4.5238934211693
1982-101A,,2.4,6.49,6243.81,Cosmos-1416,Payload,13611,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1978-082A,,2.4,6.49,6243.81,Cosmos-1029,Payload,11012,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1981-118A,,2.4,6.49,6243.81,Cosmos-1329,Payload,12989,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1990-060A,,2.4,6.49,6243.81,Resurs-F 7,Payload,20687,Sphere + Cyl + 1 DCone,6.5,,,14.4953085036633,16.2196605293113,4.5238934211693
1988-068A,,2.4,6.49,6243.81,Cosmos-1962,Payload,19372,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1977-052A,,2.4,6.49,6243.81,Cosmos-920,Payload,10086,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1981-083A,,2.4,6.49,6243.81,Cosmos-1301,Payload,12788,Sphere + Cyl,6.5,,,14.4953085036633,16.2196605293113,4.5238934211693
1989-076A,,2.4,6.49,6243.81,Cosmos-2045,Payload,20244,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1985-083A,,2.4,6.49,6243.81,Cosmos-1683,Payload,16056,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1985-080A,,2.4,6.49,6243.81,Cosmos-1681,Payload,16018,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1978-013A,,2.4,6.49,6243.81,Cosmos-987,Payload,10639,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1985-095A,,2.4,6.49,6243.81,Cosmos-1696,Payload,16169,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1988-004A,,2.4,6.49,6243.81,Cosmos-1915,Payload,18809,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1991-058A,,2.4,6.49,6243.81,Resurs-F 13,Payload,21664,Sphere + Cyl + 1 DCone,6.5,,,14.4953085036633,16.2196605293113,4.5238934211693
1991-048A,,2.4,6.49,6243.81,Cosmos-2152,Payload,21558,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1983-096A,,2.4,6.49,6243.81,Cosmos-1498,Payload,14334,Sphere + Cyl,6.5,,,14.4953085036633,16.2196605293113,4.5238934211693
1983-097A,,2.4,6.49,6243.81,Cosmos-1499,Payload,14339,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1983-087A,,2.4,6.49,6243.81,Cosmos-1493,Payload,14299,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1980-054A,,2.4,6.49,6243.81,Cosmos-1189,Payload,11863,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1980-048A,,2.4,6.49,6243.81,Cosmos-1187,Payload,11837,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1977-045A,,2.4,6.49,6243.81,Cosmos-915,Payload,10038,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1993-033A,,2.4,6.49,6243.81,Resurs-F 17,Payload,22663,Sphere + Cyl + 1 DCone,6.5,,,14.4953085036633,16.2196605293113,4.5238934211693
1983-107A,,2.4,6.49,6243.81,Cosmos-1505,Payload,14425,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1988-079A,,2.4,6.49,6243.81,Cosmos-1967,Payload,19462,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1980-066A,,2.4,6.49,6243.81,Cosmos-1203,Payload,11915,Sphere + Cyl,6.5,,,14.4953085036633,16.2196605293113,4.5238934211693
1981-056A,,2.4,6.49,6243.81,Cosmos-1277,Payload,12520,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1985-085A,,2.4,6.49,6243.81,Cosmos-1685,Payload,16088,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1983-024A,,2.4,6.49,6243.81,Cosmos-1449,Payload,13955,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1973-105A,,2.4,6.49,6243.81,Cosmos-625,Payload,6995,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1990-047A,,2.4,6.49,6243.81,Resurs-F 6,Payload,20632,Sphere + Cyl + 1 DCone,6.5,,,14.4953085036633,16.2196605293113,4.5238934211693
1980-068A,,2.4,6.49,6243.81,Cosmos-1205,Payload,11924,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1985-111A,,2.4,6.49,6243.81,Cosmos-1705,Payload,16296,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1980-059A,,2.4,6.49,6243.81,Cosmos-1200,Payload,11884,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1976-028A,,2.4,6.49,6243.81,Cosmos-810,Payload,8772,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1982-075A,,2.4,6.49,6243.81,Cosmos-1396,Payload,13391,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1983-029A,,2.4,6.49,6243.81,Cosmos-1451,Payload,13975,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1980-065A,,2.4,6.49,6243.81,Cosmos-1202,Payload,11907,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1989-038A,,2.4,6.49,6243.81,Resurs-F,Payload,20006,Sphere + Cyl + 1 DCone,6.5,,,14.4953085036633,16.2196605293113,4.5238934211693
1976-013A,,2.4,6.49,6243.81,Cosmos-802,Payload,8681,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1985-115A,,2.4,6.49,6243.81,Cosmos-1708,Payload,16331,Sphere + Cyl,6.5,,,14.4953085036633,16.2196605293113,4.5238934211693
1985-106A,,2.4,6.49,6243.81,Cosmos-1702,Payload,16247,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1980-072A,,2.4,6.49,6243.81,Cosmos-1209,Payload,11950,Sphere + Cyl,6.5,,,14.4953085036633,16.2196605293113,4.5238934211693
1994-032A,,2.4,6.49,6243.81,Cosmos-2281,Payload,23119,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1981-062A,,2.4,6.49,6243.81,Cosmos-1279,Payload,12571,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1976-020A,,2.4,6.49,6243.81,Cosmos-806,Payload,8737,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1983-112A,,2.4,6.49,6243.81,Cosmos-1509,Payload,14490,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1987-069A,,2.4,6.49,6243.81,Cosmos-1872,Payload,18314,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1977-063A,,2.4,6.49,6243.81,Cosmos-927,Payload,10139,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1976-046A,,2.4,6.49,6243.81,Cosmos-820,Payload,8856,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
cosparId,depth,diameter,height,mass,name,objectClass,satno,shape,span,vimpelId,width,xSectAvg,xSectMax,xSectMin
1977-035A,,2.4,6.49,6243.81,Cosmos-908,Payload,10007,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1975-053A,,2.4,6.49,6243.81,Cosmos-743,Payload,7925,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1981-036A,,2.4,6.49,6243.81,Cosmos-1265,Payload,12402,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1984-030A,,2.4,6.49,6243.81,Cosmos-1545,Payload,14849,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1975-120A,,2.4,6.49,6243.81,Cosmos-786,Payload,8489,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1981-112A,,2.4,6.49,6243.81,Cosmos-1319,Payload,12954,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1976-099A,,2.4,6.49,6243.81,Cosmos-859,Payload,9471,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1975-048A,,2.4,6.49,6243.81,Cosmos-742,Payload,7900,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1973-048A,,2.4,6.49,6243.81,Cosmos-577,Payload,6745,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1973-030A,,2.4,6.49,6243.81,Cosmos-559,Payload,6647,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1972-001A,,2.4,6.49,6243.81,Cosmos-471,Payload,5764,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1988-042A,,2.4,6.49,6243.81,Cosmos-1945,Payload,19131,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1990-047A,,2.4,6.49,6243.81,Resurs-F 6,Payload,20632,Sphere + Cyl + 1 DCone,6.5,,,14.4953085036633,16.2196605293113,4.5238934211693
1985-111A,,2.4,6.49,6243.81,Cosmos-1705,Payload,16296,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1990-098A,,2.4,6.49,6243.81,Cosmos-2104,Payload,20936,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1984-040A,,2.4,6.49,6243.81,Cosmos-1549,Payload,14938,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1977-052A,,2.4,6.49,6243.81,Cosmos-920,Payload,10086,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1975-046A,,2.4,6.49,6243.81,Cosmos-740,Payload,7821,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1981-063A,,2.4,6.49,6243.81,Cosmos-1280,Payload,12577,Sphere + Cyl,6.5,,,14.4953085036633,16.2196605293113,4.5238934211693
1983-096A,,2.4,6.49,6243.81,Cosmos-1498,Payload,14334,Sphere + Cyl,6.5,,,14.4953085036633,16.2196605293113,4.5238934211693
1978-092A,,2.4,6.49,6243.81,Cosmos-1042,Payload,11052,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1986-009A,,2.4,6.49,6243.81,Cosmos-1728,Payload,16512,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
1985-106A,,2.4,6.49,6243.81,Cosmos-1702,Payload,16247,Sphere + Cyl,6.49,,,14.4953085036633,16.2196605293113,4.5238934211693
